doors,FOB,CIF,mileage,cc,make,currency,model,registered,steering,url,fuel,transmission
,3060.0,0,85000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4000437-japan-used-nissan-note-sedan-car-2014.html,Petrol,CVT
5,13070.0,0,75000,3000,BMW,USD,X5,2013-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6133747-japan-used-bmw-x5-suv-2013.html,Diesel,Automanual
4,11330.0,0,40000,2000,Honda,USD,Accord Hybrid,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6270641-japan-used-honda-accord-sedan-car-2014.html,Hybrid,AT
5,8000.0,0,25900,44000,Nissan,USD,Leaf,2013-04-01T00:00:00,RHD,https://www.japanesecartrade.com/6001178-japan-used-nissan-leaf-hatchback-2013.html,,Automatic
,5350.0,0,49000,1200,Nissan,USD,Note,2018-09-01T00:00:00,RHD,https://www.japanesecartrade.com/4354637-japan-used-nissan-note-hatchback-2018.html,Petrol,FAT
4,5200.0,0,68000,2400,Honda,USD,Accord,2012-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6266663-japan-used-honda-accord-sedan-car-2012.html,Petrol,Automatic
5,5490.0,0,59858,1200,Nissan,USD,Note,2019-02-01T00:00:00,RHD,https://www.japanesecartrade.com/4429582-japan-used-nissan-note-hatchback-2019.html,Petrol,Automatic
5,39490.0,0,52000,3000,BMW,USD,X5,2019-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6209393-japan-used-bmw-x5-suv-2019.html,Petrol,Automanual
4,7930.0,0,124000,1800,Honda,USD,Accord,1996-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6264516-japan-used-honda-accord-sedan-car-1996.html,Petrol,MT
,15500.0,0,50000,2000,Nissan,USD,Leaf,2021-01-01T00:00:00,--,https://www.japanesecartrade.com/6369777-japan-used-nissan-leaf-hatchback-2021.html,,FAT
5,124660.0,0,3000,3000,Mercedes-benz,USD,G-class,2022-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6201677-japan-used-mercedes-g-class-suv-2022.html,Diesel,Unspecified
5,2370.0,0,79800,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4424843-japan-used-nissan-note-hatchback-2014.html,Petrol,Automatic
5,54090.0,0,27000,3000,BMW,USD,X5,2020-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6195374-japan-used-bmw-x5-suv-2020.html,Diesel,Automatic
4,10710.0,0,40300,2000,Honda,USD,Accord Hybrid,2014-02-01T00:00:00,RHD,https://www.japanesecartrade.com/6260718-japan-used-honda-accord-sedan-car-2014.html,Hybrid,AT
,25410.0,0,99000,2000,Nissan,USD,Silvia,2002-01-01T00:00:00,--,https://www.japanesecartrade.com/6364525-japan-used-nissan-silvia-coupe-2002.html,,F6
5,46790.0,0,97000,3000,Mercedes-benz,USD,G-class,2015-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6035976-japan-used-mercedes-g-class-suv-2015.html,Diesel,Automanual
,2430.0,0,188000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4195555-japan-used-nissan-note-hatchback-2014.html,Petrol,AT
4,11330.0,0,90900,2150,Honda,USD,Accord,2001-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6238762-japan-used-honda-accord-sedan-car-2001.html,Petrol,Manual
,16250.0,0,38000,10000,Nissan,USD,Leaf,2018-01-01T00:00:00,--,https://www.japanesecartrade.com/6376500-japan-used-nissan-leaf-hatchback-2018.html,Other,FAT
5,69870.0,0,22000,3000,Mercedes-benz,USD,G-class,2018-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6053665-japan-used-mercedes-g-class-suv-2018.html,Diesel,Automanual
5,2710.0,0,115300,1500,Nissan,USD,Note,2013-06-01T00:00:00,RHD,https://www.japanesecartrade.com/6278080-japan-used-nissan-note-hatchback-2013.html,Petrol,AT
4,11460.0,0,126000,2000,Honda,USD,Accord,2017-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6239090-japan-used-honda-accord-sedan-car-2017.html,Hybrid,AT
,11390.0,0,38000,,Nissan,USD,Leaf,2017-01-01T00:00:00,--,https://www.japanesecartrade.com/6376501-japan-used-nissan-leaf-hatchback-2017.html,Other,FAT
5,67710.0,0,19000,3000,Mercedes-benz,USD,G-class,2018-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6185466-japan-used-mercedes-g-class-suv-2018.html,Diesel,Automanual
5,2870.0,0,60893,1200,Nissan,USD,Note,2016-01-01T00:00:00,RHD,https://www.japanesecartrade.com/5995551-japan-used-n-note-2016.html,Petrol,Automatic
,,0,112445,3000,BMW,USD,X5,,RHD,https://www.japanesecartrade.com/6077585-japan-used-b-x5-2016.html,Diesel,Automatic
4,9300.0,0,56000,2000,Honda,USD,Accord Hybrid,2013-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6263955-japan-used-honda-accord-sedan-car-2013.html,Hybrid,AT
2,21830.0,0,129000,2000,Nissan,USD,Silvia,2002-01-01T00:00:00,--,https://www.japanesecartrade.com/6162702-japan-used-nissan-silvia-coupe-2002.html,Petrol,MT
,21550.0,0,93000,5000,Mercedes,USD,G-class,2001-09-01T00:00:00,LHD,https://www.japanesecartrade.com/5059491-japan-used-mercedes-g-class-suv-2001.html,Petrol,Automatic
5,13630.0,0,8,1200,Nissan,USD,Note,2023-03-01T00:00:00,RHD,https://www.japanesecartrade.com/5165157-japan-used-nissan-note-sedan-car-2023.html,Hybrid,Automatic
,23190.0,0,59100,2000,BMW,USD,X5,2017-12-01T00:00:00,RHD,https://www.japanesecartrade.com/5939021-japan-used-bmw-x5-suv-2017.html,Other,Automatic
3,29130.0,0,165000,2000,Nissan,USD,Silvia,2000-04-01T00:00:00,RHD,https://www.japanesecartrade.com/6147069-japan-used-nissan-silvia-coupe-2000.html,Petrol,Manual
5,,0,96000,,Nissan,USD,Leaf,2016-01-01T00:00:00,RHD,https://www.japanesecartrade.com/5096850-japan-used-nissan-leaf-hatchback-2016.html,Petrol,AT
5,2290.0,0,92000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4009255-japan-used-nissan-note-sedan-car-2014.html,Petrol,FAT
5,143780.0,0,36000,4000,Mercedes-benz,USD,G-class,2019-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6240805-japan-used-mercedes-g-class-suv-2019.html,Petrol,Automatic
5,24200.0,0,27000,3000,BMW,USD,X5,2012-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6177146-japan-used-bmw-x5-suv-2012.html,Diesel,Automatic
2,39490.0,0,123000,2000,Nissan,USD,Silvia,2002-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6171012-japan-used-nissan-silvia-coupe-2002.html,Petrol,MT
5,,0,14722,,Nissan,USD,Leaf,2013-03-01T00:00:00,RHD,https://www.japanesecartrade.com/3240148-japan-used-nissan-leaf-sedan-car-2013.html,Electric,AUTOMATIC
,2090.0,0,153000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4164257-japan-used-nissan-note-hatchback-2014.html,Petrol,AT
5,40670.0,0,69000,3000,BMW,USD,X5,2019-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6177738-japan-used-bmw-x5-suv-2019.html,Diesel,Automatic
2,21900.0,0,96000,2000,Nissan,USD,Silvia,1995-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6090550-japan-used-nissan-silvia-coupe-1995.html,Petrol,MT
,50060.0,0,,85,Nissan,USD,Leaf,2017-01-01T00:00:00,--,https://www.japanesecartrade.com/3390671-japan-used-nissan-leaf-hatchback-2017.html,Electric,Automatic
5,136130.0,0,10000,3000,Mercedes-benz,USD,G-class,2021-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6179262-japan-used-mercedes-g-class-suv-2021.html,Diesel,Unspecified
4,15500.0,0,55000,2150,Honda,USD,Accord,2000-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6248347-japan-used-honda-accord-sedan-car-2000.html,Petrol,Manual
5,2520.0,0,110000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/3947462-japan-used-nissan-note-sedan-car-2014.html,Petrol,Automatic
2,19030.0,0,65000,2000,Nissan,USD,Silvia,1999-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6106467-japan-used-nissan-silvia-coupe-1999.html,Petrol,MT
,50060.0,0,,85,Nissan,USD,Leaf,2018-04-01T00:00:00,RHD,https://www.japanesecartrade.com/3913711-japan-used-nissan-leaf-suv-2018.html,Electric,Automatic
4,15630.0,0,50452,2990,BMW,USD,X5,2012-03-01T00:00:00,RHD,https://www.japanesecartrade.com/5803340-japan-used-bmw-x5-suv-2012.html,Diesel,Automanual
,3170.0,0,143000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4090465-japan-used-nissan-note-hatchback-2014.html,Petrol,AT
2,24610.0,0,85000,2000,Nissan,USD,Silvia,2002-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6156781-japan-used-nissan-silvia-coupe-2002.html,Petrol,MT
5,,0,82000,2000,Audi,USD,A4,2005-09-01T00:00:00,RHD,https://www.japanesecartrade.com/5307495-japan-used-audi-a4-sedan-car-2005.html,Petrol,AUTOMATIC
5,6290.0,0,89000,,Nissan,USD,Leaf,2014-07-01T00:00:00,RHD,https://www.japanesecartrade.com/4149150-japan-used-nissan-leaf-hatchback-2014.html,Electric,Automatic
5,53540.0,0,9000,3000,BMW,USD,X5,2022-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6261568-japan-used-bmw-x5-suv-2022.html,Hybrid,Automatic
,2540.0,0,171000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4144097-japan-used-nissan-note-hatchback-2014.html,Petrol,AT
5,,0,124000,1800,Audi,USD,A4,2011-03-01T00:00:00,RHD,https://www.japanesecartrade.com/5413099-japan-used-audi-a4-sedan-car-2011.html,Petrol,AUTOMATIC
5,39280.0,0,66000,5000,Mercedes-benz,USD,G-class,2007-01-01T00:00:00,LHD,https://www.japanesecartrade.com/5660046-japan-used-mercedes-g-class-suv-2007.html,Petrol,Automanual
5,11480.0,0,,1200,Nissan,USD,Note,,RHD,https://www.japanesecartrade.com/4400513-japan-used-nissan-note-hatchback.html,Hybrid,Automatic
4,10760.0,0,71000,2000,Honda,USD,Accord Hybrid,2013-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6248685-japan-used-honda-accord-sedan-car-2013.html,Hybrid,AT
5,3120.0,0,56000,,Nissan,USD,Leaf,2011-03-01T00:00:00,RHD,https://www.japanesecartrade.com/4225260-japan-used-nissan-leaf-hatchback-2011.html,Electric,Automatic
5,68340.0,0,14000,3000,Mercedes-benz,USD,G-class,2018-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6146195-japan-used-mercedes-g-class-suv-2018.html,Diesel,Automanual
5,56870.0,0,23000,3000,BMW,USD,X5,2019-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6027342-japan-used-bmw-x5-suv-2019.html,Diesel,Automanual
,5640.0,0,45527,1200,Nissan,USD,Note,2020-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4979020-japan-used-nissan-note-hatchback-2020.html,Petrol,Auto
2,31500.0,0,78523,1800,Nissan,USD,Silvia,1988-10-01T00:00:00,RHD,https://www.japanesecartrade.com/5667238-japan-used-nissan-silvia-coupe-1988.html,Petrol,Automatic
2,8970.0,0,45500,2390,Audi,USD,A4,2004-07-01T00:00:00,RHD,https://www.japanesecartrade.com/5350362-japan-used-audi-a4-sedan-car-2004.html,Petrol,Automatic
5,,0,,1500,Nissan,USD,Note,2012-03-01T00:00:00,RHD,https://www.japanesecartrade.com/4099278-japan-used-nissan-note-sedan-car-2012.html,Petrol,AT
5,7850.0,0,67000,,Nissan,USD,Leaf,2016-11-01T00:00:00,RHD,https://www.japanesecartrade.com/4245239-japan-used-nissan-leaf-hatchback-2016.html,Electric,CVT
,7300.0,0,152000,2000,Honda,USD,Accord,2005-05-01T00:00:00,RHD,https://www.japanesecartrade.com/6241317-japan-used-h-accord-2005.html,Petrol,Manual
5,39280.0,0,68000,4400,BMW,USD,X5,2016-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6240658-japan-used-bmw-x5-suv-2016.html,Petrol,Automatic
,16030.0,0,10735,1200,Nissan,USD,Note,2021-05-01T00:00:00,RHD,https://www.japanesecartrade.com/5746878-japan-used-nissan-note-hatchback-2021.html,Petrol,Automatic
5,5290.0,0,,,Nissan,USD,Leaf,2013-03-01T00:00:00,RHD,https://www.japanesecartrade.com/4270345-japan-used-nissan-leaf-hatchback-2013.html,Electric,CVT
5,132660.0,0,80,3000,Mercedes-benz,USD,G-class,2022-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6366228-japan-used-mercedes-g-class-suv-2022.html,Diesel,AT
4,11330.0,0,91000,2200,Honda,USD,Accord,2001-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6239075-japan-used-honda-accord-sedan-car-2001.html,Petrol,MT
2,27390.0,0,107000,2000,Nissan,USD,Silvia,2001-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6296146-japan-used-nissan-silvia-coupe-2001.html,Petrol,Manual
5,,0,58000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4076341-japan-used-nissan-note-sedan-car-2014.html,Petrol,FAT
,21550.0,0,93000,5000,Mercedes,USD,G-class,2001-09-01T00:00:00,RHD,https://www.japanesecartrade.com/6197714-japan-used-mercedes-g-class-suv-2001.html,Petrol,Automatic
5,6190.0,0,85000,1790,Audi,USD,A4 Avant,2011-01-01T00:00:00,RHD,https://www.japanesecartrade.com/5641895-japan-used-audi-a4-sedan-car-2011.html,Petrol,CVT
5,15500.0,0,63000,3000,BMW,USD,X5,2013-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6064457-japan-used-bmw-x5-suv-2013.html,Diesel,Automanual
4,7260.0,0,92412,2400,Honda,USD,Accord,2011-05-01T00:00:00,RHD,https://www.japanesecartrade.com/6199228-japan-used-honda-accord-sedan-car-2011.html,Petrol,Automatic
5,3420.0,0,50000,1200,Nissan,USD,Note,2015-02-01T00:00:00,RHD,https://www.japanesecartrade.com/4481562-japan-used-nissan-note-hatchback-2015.html,Petrol,Automatic
5,5540.0,0,48000,,Nissan,USD,Leaf,2013-10-01T00:00:00,RHD,https://www.japanesecartrade.com/4313405-japan-used-nissan-leaf-hatchback-2013.html,Electric,CVT
5,115280.0,0,19000,2924,Mercedes-benz,USD,G-class,2020-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6370328-japan-used-mercedes-g-class-suv-2020.html,Diesel,Automatic
5,,0,89000,1800,Audi,USD,A4,2009-08-01T00:00:00,RHD,https://www.japanesecartrade.com/4765467-japan-used-audi-a4-sedan-car-2009.html,Petrol,AUTOMATIC
,47660.0,0,24000,3000,BMW,USD,X5,2020-01-01T00:00:00,--,https://www.japanesecartrade.com/6374340-japan-used-bmw-x5-suv-2020.html,,F0AT
,6970.0,0,42650,2000,Honda,USD,Accord,2013-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6234236-japan-used-honda-accord-sedan-car-2013.html,Petrol,Automatic
,31770.0,0,53000,2000,Nissan,USD,Silvia,2001-01-01T00:00:00,--,https://www.japanesecartrade.com/6364531-japan-used-nissan-silvia-coupe-2001.html,,F6
5,2320.0,0,107000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4254067-japan-used-nissan-note-hatchback-2014.html,Petrol,Automatic
5,,0,,,Nissan,USD,Leaf,2019-06-01T00:00:00,RHD,https://www.japanesecartrade.com/4481086-japan-used-nissan-leaf-hatchback-2019.html,Electric,Automatic
,40330.0,0,124000,3200,Mercedes-benz,USD,G Class,2000-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6256460-japan-new-mercedes-g-class-suv-2000.html,,AT
,48780.0,0,16000,3000,BMW,USD,X5,2020-01-01T00:00:00,--,https://www.japanesecartrade.com/6374342-japan-used-bmw-x5-suv-2020.html,,FAT
2,15300.0,0,43000,2000,Nissan,USD,Silvia,1993-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6198568-japan-used-nissan-silvia-coupe-1993.html,Petrol,Automatic
,2330.0,0,143000,1200,Nissan,USD,Note,2016-02-01T00:00:00,RHD,https://www.japanesecartrade.com/5345852-japan-used-nissan-note-hatchback-2016.html,Petrol,Automatic
5,3480.0,0,34500,,Nissan,USD,Leaf,2013-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6200144-japan-used-nissan-leaf-hatchback-2013.html,Electric,Automatic
5,69870.0,0,45000,3000,Mercedes-benz,USD,G-class,2018-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6192353-japan-used-mercedes-g-class-suv-2018.html,Diesel,Automanual
4,15160.0,0,62000,2000,Honda,USD,Accord,2016-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6228947-japan-used-honda-accord-sedan-car-2016.html,Hybrid,AT
2,25590.0,0,116000,2000,Nissan,USD,Silvia,2000-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6362357-japan-used-nissan-silvia-coupe-2000.html,Petrol,MT
5,,0,,1200,Nissan,USD,Note,2012-12-01T00:00:00,RHD,https://www.japanesecartrade.com/4107205-japan-used-nissan-note-sedan-car-2012.html,Petrol,FAT
5,66610.0,0,20000,3000,Mercedes-benz,USD,G-class,2016-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6271889-japan-used-mercedes-g-class-suv-2016.html,Diesel,Automatic
,30140.0,0,45000,3000,BMW,USD,X5,2017-01-01T00:00:00,--,https://www.japanesecartrade.com/6374343-japan-used-bmw-x5-suv-2017.html,,FAT
5,4590.0,0,120000,1990,Honda,USD,Accord,2011-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6217180-japan-used-honda-accord-sedan-car-2011.html,Petrol,Automatic
,11120.0,0,87000,2000,Nissan,USD,Silvia,2001-01-01T00:00:00,--,https://www.japanesecartrade.com/6364529-japan-used-nissan-silvia-coupe-2001.html,,FAT
5,,0,54000,1500,Nissan,USD,Note,2010-03-01T00:00:00,RHD,https://www.japanesecartrade.com/4294646-japan-used-nissan-note-2010.html,Petrol,Automatic
5,,0,,,Nissan,USD,Leaf,2014-04-01T00:00:00,--,https://www.japanesecartrade.com/4121256-japan-used-nissan-leaf-hatchback-2014.html,Electric,CVT
5,181120.0,0,4000,4000,Mercedes-benz,USD,G-class,2020-05-01T00:00:00,LHD,https://www.japanesecartrade.com/6014285-japan-used-mercedes-g-class-suv-2020.html,Petrol,Automatic
4,6120.0,0,86000,1800,Honda,USD,Accord,2000-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6228949-japan-used-honda-accord-sedan-car-2000.html,Petrol,MT
,15990.0,0,176000,2000,Nissan,USD,Silvia,1994-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6198483-japan-used-nissan-silvia-coupe-1994.html,Petrol,Manual
5,7560.0,0,44000,1198,Nissan,USD,Note,2017-09-01T00:00:00,RHD,https://www.japanesecartrade.com/4877856-japan-used-nissan-note-hatchback-2017.html,Hybrid,AUTOMATIC
5,,0,,,Nissan,USD,Leaf,2019-01-01T00:00:00,--,https://www.japanesecartrade.com/4118503-japan-used-nissan-leaf-hatchback-2019.html,Electric,CVT
5,14100.0,0,55000,2000,Audi,USD,A4,2016-02-01T00:00:00,RHD,https://www.japanesecartrade.com/4895232-japan-used-audi-a4-2016.html,Petrol,Automatic
5,111450.0,0,29250,2920,Mercedes-benz,USD,G-class,2020-10-01T00:00:00,RHD,https://www.japanesecartrade.com/5690400-japan-used-mercedes-g-class-suv-2020.html,Diesel,Automatic
5,50340.0,0,26000,3000,BMW,USD,X5,2019-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6209358-japan-used-bmw-x5-suv-2019.html,Diesel,Automanual
,3150.0,0,102000,2350,Honda,USD,Accord,2005-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6184103-japan-used-honda-accord-sedan-car-2005.html,Petrol,AT
,1340.0,0,110000,1500,Nissan,USD,Note,2012-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4563641-japan-used-nissan-note-hatchback-2012.html,Petrol,AT
,2990.0,0,97867,2000,Audi,USD,A4,2010-07-01T00:00:00,--,https://www.japanesecartrade.com/4769612-japan-used-audi-a4-sedan-car-2010.html,Petrol,Automatic
5,,0,,,Nissan,USD,Leaf,2015-03-01T00:00:00,--,https://www.japanesecartrade.com/4044167-japan-used-nissan-leaf-hatchback-2015.html,Electric,CVT
5,139400.0,0,10000,3000,Mercedes-benz,USD,G-class,2021-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6262411-japan-used-mercedes-g-class-suv-2021.html,Diesel,AT
,49070.0,0,27000,3000,BMW,USD,X5,2020-08-01T00:00:00,RHD,https://www.japanesecartrade.com/6147239-japan-used-bmw-x5-suv-2020.html,Diesel,Automatic
5,8550.0,0,89000,2300,Honda,USD,Accord Wagon,1998-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6205684-japan-used-honda-accord-sedan-car-1998.html,Petrol,Automanual
2,14600.0,0,160000,2000,Nissan,USD,Silvia,1994-01-01T00:00:00,RHD,https://www.japanesecartrade.com/5938230-japan-used-nissan-silvia-coupe-1994.html,Petrol,MT
5,2520.0,0,103000,1200,Nissan,USD,Note,2014-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4424847-japan-used-nissan-note-hatchback-2014.html,Petrol,Automatic
5,,0,,,Nissan,USD,Leaf,2019-06-01T00:00:00,--,https://www.japanesecartrade.com/4083295-japan-used-nissan-leaf-hatchback-2019.html,Electric,CVT
5,72520.0,0,46000,3000,Mercedes-benz,USD,G-class,2018-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6368407-japan-used-mercedes-g-class-suv-2018.html,Diesel,Automatic
4,9380.0,0,65000,2000,Honda,USD,Accord Hybrid,2013-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6203350-japan-used-honda-accord-sedan-car-2013.html,Hybrid,AT
5,,0,16173,40,Nissan,USD,Note,2020-09-01T00:00:00,RHD,https://www.japanesecartrade.com/5289810-japan-used-nissan-note-hatchback-2020.html,Electric,AUTO
5,,0,,,Nissan,USD,Leaf,2016-10-01T00:00:00,--,https://www.japanesecartrade.com/4067552-japan-used-nissan-leaf-hatchback-2016.html,Electric,CVT
,56400.0,0,89000,3000,Mercedes Benz,USD,G Class,2016-01-01T00:00:00,--,https://www.japanesecartrade.com/6364634-japan-used-mercedes-g-class-suv-2016.html,,FAT
5,90380.0,0,10000,4400,BMW,USD,X5,2022-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6205786-japan-used-bmw-x5-suv-2022.html,Petrol,Automanual
,6160.0,0,76000,2400,Honda,USD,Accord,2009-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6212145-japan-used-honda-accord-sedan-car-2009.html,Petrol,Automatic
2,22760.0,0,86500,2000,Nissan,USD,Silvia,1999-03-01T00:00:00,RHD,https://www.japanesecartrade.com/6198311-japan-used-nissan-silvia-coupe-1999.html,Petrol,Manual
5,4590.0,0,87750,1200,Nissan,USD,Note,2016-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4993520-japan-used-nissan-note-hatchback-2016.html,Petrol,Automatic
5,,0,,,Nissan,USD,Leaf,2010-12-01T00:00:00,--,https://www.japanesecartrade.com/4039597-japan-used-nissan-leaf-hatchback-2010.html,Electric,CVT
5,47490.0,0,82000,5400,Mercedes-benz,USD,G-class,2006-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6075377-japan-used-mercedes-g-class-suv-2006.html,Petrol,Automanual
5,12860.0,0,83000,3000,BMW,USD,X5,2010-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6133601-japan-used-bmw-x5-suv-2010.html,Petrol,Automanual
4,16260.0,0,69000,2000,Honda,USD,Accord,2016-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6182132-japan-used-honda-accord-sedan-car-2016.html,Hybrid,AT
5,,0,108000,1200,Nissan,USD,Note,2017-06-01T00:00:00,RHD,https://www.japanesecartrade.com/4260237-japan-used-nissan-note-hatchback-2017.html,Petrol,AUTOMATIC
5,,0,,,Nissan,USD,Leaf,2016-10-01T00:00:00,--,https://www.japanesecartrade.com/4062021-japan-used-nissan-leaf-hatchback-2016.html,Electric,CVT
5,58260.0,0,41368,5500,Mercedes,USD,G-class,2015-12-01T00:00:00,LHD,https://www.japanesecartrade.com/6198611-japan-used-mercedes-g-class-suv-2015.html,Other,Automatic
5,8550.0,0,118000,2400,Honda,USD,Accord Wagon,2009-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6170192-japan-used-honda-accord-sedan-car-2009.html,Petrol,Automatic
2,18980.0,0,,2000,Nissan,USD,Silvia,1999-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6156118-japan-used-nissan-silvia-coupe-1999.html,Petrol,MT
5,,0,,1200,Nissan,USD,Note,2014-03-01T00:00:00,RHD,https://www.japanesecartrade.com/4107198-japan-used-nissan-note-sedan-car-2014.html,Petrol,CVT
,,0,70000,2000,Audi,USD,A4,2010-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4563722-japan-used-audi-a4-sedan-car-2010.html,Petrol,AT
5,,0,,,Nissan,USD,Leaf,2019-06-01T00:00:00,--,https://www.japanesecartrade.com/4100606-japan-used-nissan-leaf-hatchback-2019.html,Electric,CVT
5,55130.0,0,82000,3000,Mercedes-benz,USD,G-class,2016-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6262198-japan-used-mercedes-g-class-suv-2016.html,Diesel,Automatic
5,54440.0,0,6000,3000,BMW,USD,X5,2022-01-01T00:00:00,RHD,https://www.japanesecartrade.com/5823683-japan-used-bmw-x5-suv-2022.html,Hybrid,Automanual
4,4800.0,0,128000,1800,Honda,USD,Accord,1996-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6198166-japan-used-honda-accord-sedan-car-1996.html,Petrol,Manual
5,5640.0,0,115000,1200,Nissan,USD,Note,2020-07-01T00:00:00,RHD,https://www.japanesecartrade.com/5220585-japan-used-nissan-note-hatchback-2020.html,Petrol,AUTOMATIC
5,1250.0,0,88600,1800,Audi,USD,A4,2004-01-01T00:00:00,RHD,https://www.japanesecartrade.com/3699239-japan-used-audi-a4-sedan-car-2004.html,Petrol,Automatic
5,,0,,,Nissan,USD,Leaf,2015-12-01T00:00:00,--,https://www.japanesecartrade.com/4058971-japan-used-nissan-leaf-hatchback-2015.html,Electric,CVT
5,72660.0,0,35000,3000,Mercedes-benz,USD,G-class,2018-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6279312-japan-used-mercedes-g-class-suv-2018.html,Diesel,Automatic
4,6260.0,0,67000,2000,Honda,USD,Accord,1998-01-01T00:00:00,RHD,https://www.japanesecartrade.com/6197032-japan-used-honda-accord-sedan-car-1998.html,Petrol,Automatic
2,15300.0,0,110000,2000,Nissan,USD,Silvia,2000-12-01T00:00:00,RHD,https://www.japanesecartrade.com/6198199-japan-used-nissan-silvia-coupe-2000.html,Petrol,Manual
,4680.0,0,87715,1190,Nissan,USD,Note,2019-01-01T00:00:00,RHD,https://www.japanesecartrade.com/4979017-japan-used-nissan-note-hatchback-2019.html,Petrol,Auto
5,,0,,,Nissan,USD,Leaf,2012-11-01T00:00:00,--,https://www.japanesecartrade.com/4044508-japan-used-nissan-leaf-hatchback-2012.html,Electric,CVT
5,143780.0,0,8000,3000,Mercedes-benz,USD,G-class,2022-01-01T00:00:00,LHD,https://www.japanesecartrade.com/6179115-japan-used-mercedes-g-class-suv-2022.html,Diesel,Unspecified
